,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-08-13 09:36:48.000,-1.33051,2.2784,-0.249216,9.42428652054,395.406,6.02538
2018-08-13 09:36:48.100,-1.61621,2.39064,-0.189527,9.05041513627,395.448,6.02599
2018-08-13 09:36:48.200,-1.64988,2.53349,-0.300998,9.18115814869,395.429,6.02887
2018-08-13 09:36:48.300,-1.5203,2.46819,-0.341046,9.04873914039,395.438,6.01783
2018-08-13 09:36:48.400,-1.53662,2.51614,-0.305335,9.07723174719,395.519,5.99807
2018-08-13 09:36:48.500,-1.85599,2.51818,-0.325231,9.20965743948,395.428,5.97722
2018-08-13 09:36:48.600,-1.82334,2.32432,-0.468843,9.12919255654,395.442,5.98576
2018-08-13 09:36:48.700,-1.50499,2.37023,-0.632096,9.04706314949,395.594,5.99411
2018-08-13 09:36:48.800,-1.55295,2.45288,-0.544093,9.2079809708,395.489,5.99226
2018-08-13 09:36:48.900,-1.63457,2.32636,-0.615771,9.04706314949,395.511,5.98842
2018-08-13 09:36:49.000,-1.69783,2.43554,-0.664747,8.99343406842,395.556,5.97526
2018-08-13 09:36:49.100,-1.74477,2.34166,-0.620363,8.86273453426,395.573,5.94952
2018-08-13 09:36:49.200,-1.53662,2.29371,-0.540011,8.96662143902,395.648,5.9161
2018-08-13 09:36:49.300,-1.91925,2.4039,-0.504555,8.96494569199,395.592,5.90995
2018-08-13 09:36:49.400,-1.88966,2.58042,-0.405327,8.94316143345,395.611,5.92374
2018-08-13 09:36:49.500,-1.82436,2.74061,-0.452518,8.91467559524,395.439,5.9414
2018-08-13 09:36:49.600,-1.66518,2.74164,-0.396655,9.02359979943,395.432,5.95876
2018-08-13 09:36:49.700,-1.71212,2.66103,-0.257124,9.1576892245,395.395,5.96214
2018-08-13 09:36:49.800,-1.80701,2.64572,-0.313242,9.26498369814,395.548,5.96861
2018-08-13 09:36:49.900,-1.72946,2.55185,-0.149479,9.12751632674,395.582,5.97191
2018-08-13 09:36:50.000,-1.69681,2.58042,-0.377013,9.18451093178,395.716,5.97718
2018-08-13 09:36:50.100,-1.69579,2.70898,-0.125501,9.10237347707,395.455,5.97957
2018-08-13 09:36:50.200,-1.63253,2.6947,-0.149479,9.1560129101,395.397,5.98577
2018-08-13 09:36:50.300,-1.64784,2.67939,-0.221157,9.07555567168,395.391,5.99946
2018-08-13 09:36:50.400,-1.85701,2.3886,-0.449202,9.02359979943,395.472,6.005
2018-08-13 09:36:50.500,-1.72742,2.48451,-0.241054,9.10404963221,395.471,6.00323
2018-08-13 09:36:50.600,-1.8366,2.46921,-0.153305,9.07890782768,395.437,6.00775
2018-08-13 09:36:50.700,-1.87027,2.34268,-0.173457,9.24151129011,395.267,6.04843
2018-08-13 09:36:50.800,-1.82129,2.37227,-0.045915,9.42428652054,395.282,6.07088
2018-08-13 09:36:50.900,-1.80599,2.32534,-0.241564,9.10237347707,395.32,6.10406
2018-08-13 09:36:51.000,-1.74375,2.16719,-0.356862,9.18283453774,395.288,6.09591
2018-08-13 09:36:51.100,-1.72844,2.21208,-0.186211,9.2381581686,395.484,6.03438
2018-08-13 09:36:51.200,-1.77844,2.16617,-0.265542,9.04706314949,395.451,6.01471
2018-08-13 09:36:51.300,-1.83966,2.23045,-0.253553,9.31360821787,395.548,6.0056
2018-08-13 09:36:51.400,-1.82231,2.40493,-0.0538226,9.15433660067,395.527,6.00434
2018-08-13 09:36:51.500,-1.82231,2.32534,-0.189782,9.10404963221,395.488,6.00112
2018-08-13 09:36:51.600,-1.87129,2.51818,-0.197179,9.47963380166,395.511,6.01117
2018-08-13 09:36:51.700,-1.94986,2.59777,-0.073464,9.61047619296,395.453,6.0307
2018-08-13 09:36:51.800,-2.01414,2.56716,-0.0614751,9.3504985766,395.581,6.04088
2018-08-13 09:36:51.900,-1.7764,2.50084,-0.0851978,9.42764074693,395.43,6.04262
2018-08-13 09:36:52.000,-1.93353,2.53553,-0.0816267,9.34714480809,395.415,6.05233
2018-08-13 09:36:52.100,-2.09474,2.48451,-0.189527,9.4762792667,395.457,6.05235
2018-08-13 09:36:52.200,-1.79171,2.42227,-0.15356,9.26330706522,395.394,6.05016
2018-08-13 09:36:52.300,-1.77538,2.50186,0.0380074,9.26330706522,395.316,6.06747
2018-08-13 09:36:52.400,-1.68049,2.59675,-0.0420887,9.55847110408,395.371,6.05778
2018-08-13 09:36:52.500,-1.85599,2.37125,-0.452518,9.56014861294,395.351,6.065
2018-08-13 09:36:52.600,-1.79273,2.19678,-0.64434,9.23480506699,395.218,6.0805
2018-08-13 09:36:52.700,-1.91925,2.31003,-0.55251,9.34379105948,395.447,6.08493
2018-08-13 09:36:52.800,-1.99985,2.04067,-0.792034,9.39409937888,395.348,6.0826
2018-08-13 09:36:52.900,-2.00087,2.05291,-0.628015,9.37062160575,395.387,6.07947
2018-08-13 09:36:53.000,-2.01516,2.08454,-0.568836,9.506470798,395.301,6.0607
2018-08-13 09:36:53.100,-1.93557,2.00598,-0.497157,9.31863857949,395.354,6.0618
2018-08-13 09:36:53.200,-1.93455,2.03658,-0.449202,9.42596363125,395.389,6.03759
2018-08-13 09:36:53.300,-2.15902,2.08658,-0.333139,9.2381581686,395.36,6.04174
2018-08-13 09:36:53.400,-2.11107,2.0223,-0.508381,9.53163163919,395.306,6.04287
2018-08-13 09:36:53.500,-2.03046,2.1325,-0.48874,9.50814815257,395.277,6.0443
2018-08-13 09:36:53.600,-1.45704,2.43656,-0.0579039,9.45112088907,395.301,6.0507
2018-08-13 09:36:53.700,-1.82231,2.15086,0.0382625,9.2381581686,395.456,6.06272
2018-08-13 09:36:53.800,-1.76007,2.24779,-0.033671,9.2381581686,395.408,6.10899
2018-08-13 09:36:53.900,-1.53356,2.37636,0.234166,9.5567936002,395.278,6.15515
2018-08-13 09:36:54.000,-1.80701,2.45186,-0.308906,9.34379105948,395.251,6.23848
2018-08-13 09:36:54.100,-2.06209,2.37227,-0.41298,9.29181050177,395.41,6.14893
2018-08-13 09:36:54.200,-1.88558,2.29473,-0.468078,9.26833697892,395.401,6.10701
2018-08-13 09:36:54.300,-1.87129,1.84476,-0.420887,9.506470798,395.431,6.09272
2018-08-13 09:36:54.400,-1.85599,1.63968,-0.405582,9.3957764,395.386,6.08503
2018-08-13 09:36:54.500,-1.85497,1.86211,-0.528533,9.42428652054,395.357,6.07676
2018-08-13 09:36:54.600,-1.92027,1.86211,-0.564499,9.45112088907,395.339,6.07127
2018-08-13 09:36:54.700,-1.96822,1.94169,-0.397165,9.58531184305,395.334,6.07161
2018-08-13 09:36:54.800,-1.93455,1.82946,-0.448947,9.50143876413,395.277,6.05706
2018-08-13 09:36:54.900,-1.82334,1.78354,0.0107135,9.37062160575,395.309,6.05168
2018-08-13 09:36:55.000,-1.36112,1.84782,-0.045915,9.32031537665,395.384,6.05837
2018-08-13 09:36:55.100,-1.6009,1.95802,-0.189782,9.45112088907,395.279,6.06809
2018-08-13 09:36:55.200,-1.7111,2.08556,-0.0897893,9.3454679313,395.41,6.06495
2018-08-13 09:36:55.300,-1.71416,1.78354,-0.344873,9.42428652054,395.422,6.06502
2018-08-13 09:36:55.400,-1.69885,2.10189,-0.484658,9.45279807941,395.34,6.06331
2018-08-13 09:36:55.500,-1.53764,2.04067,-0.249216,9.32031537665,395.375,6.06488
2018-08-13 09:36:55.600,-1.7764,2.007,-0.392828,9.45279807941,395.338,6.0649
2018-08-13 09:36:55.700,-1.71314,2.11821,-0.324721,9.5567936002,395.382,6.07089
2018-08-13 09:36:55.800,-1.7764,2.18147,-0.448691,9.32031537665,395.316,6.06841
2018-08-13 09:36:55.900,-1.69681,1.90904,-0.540777,9.45112088907,395.369,6.06501
2018-08-13 09:36:56.000,-1.56825,1.606,-0.656584,9.10572579232,395.437,6.0567
2018-08-13 09:36:56.100,-1.53866,1.68661,-0.477006,9.2079809708,395.237,6.03355
2018-08-13 09:36:56.200,-1.56723,1.75191,-0.389002,9.40080749323,395.453,6.03201
2018-08-13 09:36:56.300,-1.71212,1.76824,-0.42905,9.29013378922,395.421,6.04804
2018-08-13 09:36:56.400,-1.61825,1.98965,-0.400481,9.3957764,395.517,6.03882
2018-08-13 09:36:56.500,-1.73151,2.2784,-0.409154,9.26498369814,395.431,6.02717
2018-08-13 09:36:56.600,-1.79375,2.13454,-0.484658,9.3152850001,395.254,6.03201
2018-08-13 09:36:56.700,-1.90292,2.0876,-0.448691,9.34882168986,395.225,6.04395
2018-08-13 09:36:56.800,-2.03148,2.08454,-0.329057,9.37229855719,395.433,6.05464
2018-08-13 09:36:56.900,-1.80701,2.13556,-0.52037,9.12919255654,395.355,6.04772
2018-08-13 09:36:57.000,-1.53764,2.19678,-0.588222,9.2381581686,395.479,6.05316
2018-08-13 09:36:57.100,-1.37847,2.18147,-0.62827,9.20965743948,395.316,6.04629
2018-08-13 09:36:57.200,-1.48867,2.08658,-0.576488,9.29181050177,395.454,6.04803
2018-08-13 09:36:57.300,-1.44377,1.98863,-0.532614,9.42428652054,395.35,6.05658
2018-08-13 09:36:57.400,-1.25093,1.98965,-0.576743,9.26833697892,395.29,6.06046
2018-08-13 09:36:57.500,-1.28256,2.00495,-0.560673,9.2079809708,395.564,6.06602
2018-08-13 09:36:57.600,-1.24991,2.05291,-0.624444,9.29181050177,395.375,6.08442
2018-08-13 09:36:57.700,-1.25195,1.90904,-0.680307,9.10237347707,395.426,6.08814
2018-08-13 09:36:57.800,-1.17032,1.94169,-0.55251,9.18115814869,395.441,6.10054
2018-08-13 09:36:57.900,-1.10706,1.98863,-0.592559,9.34379105948,395.344,6.11254
2018-08-13 09:36:58.000,-1.2193,2.03965,-0.720355,9.4762792667,395.327,6.12343
2018-08-13 09:36:58.100,-1.25195,2.08352,-0.995335,9.20965743948,395.382,6.129
2018-08-13 09:36:58.200,-1.1693,2.11515,-0.88769,9.1576892245,395.389,6.12182
2018-08-13 09:36:58.300,-1.21828,1.94169,-0.688215,9.04706314949,395.437,6.06133
2018-08-13 09:36:58.400,-1.47336,2.03761,-0.524706,9.32031537665,395.573,6.03383
2018-08-13 09:36:58.500,-1.6009,2.16617,-0.309161,9.18283453774,395.357,6.00618
2018-08-13 09:36:58.600,-1.5856,2.007,-0.397165,9.29013378922,395.552,5.99901
2018-08-13 09:36:58.700,-1.36112,2.35799,-0.528533,9.04873914039,395.412,6.00602
2018-08-13 09:36:58.800,-1.48867,2.58144,-0.484148,9.12751632674,395.477,6.04491
2018-08-13 09:36:58.900,-1.5203,2.51716,-0.500473,9.10572579232,395.386,6.04673
2018-08-13 09:36:59.000,-1.32949,2.4386,-0.611945,9.2079809708,395.475,6.04992
2018-08-13 09:36:59.100,-1.5203,2.46819,-0.55251,9.10237347707,395.38,6.04341
2018-08-13 09:36:59.200,-1.31317,2.35799,-0.448691,9.20965743948,395.452,6.03442
2018-08-13 09:36:59.300,-1.24991,2.18249,-0.556592,9.04873914039,395.487,6.01985
2018-08-13 09:36:59.400,-1.07339,2.1325,-0.640259,9.05041513627,395.425,6.02214
2018-08-13 09:36:59.500,-1.04176,2.00393,-0.7201,8.96662143902,395.604,6.0165
2018-08-13 09:36:59.600,-0.709132,1.8315,-0.704285,8.80744769271,395.468,6.01619
2018-08-13 09:36:59.700,-0.594854,1.87843,-0.272684,9.04873914039,395.479,6.00929
2018-08-13 09:36:59.800,-0.771372,1.91108,-0.085708,9.18283453774,395.474,6.00396
2018-08-13 09:36:59.900,-1.01115,1.68763,0.0747394,9.1576892245,395.612,6.01265
2018-08-13 09:37:00.000,-1.21726,1.68865,0.058159,8.99846157828,395.574,6.01514
2018-08-13 09:37:00.100,-1.48969,1.46316,-0.0854529,9.02192388318,395.341,6.01491
2018-08-13 09:37:00.200,-1.7611,1.68763,-0.0415786,9.12919255654,395.426,6.0229
2018-08-13 09:37:00.300,-1.8866,1.68559,-0.341557,9.23480506699,395.5,6.02
2018-08-13 09:37:00.400,-1.84068,1.86313,-0.261205,9.13254503106,395.421,6.02601
2018-08-13 09:37:00.500,-1.8866,1.70294,-0.273449,9.2079809708,395.387,6.0394
2018-08-13 09:37:00.600,-1.87231,1.62335,-0.161723,9.26498369814,395.538,6.03266
2018-08-13 09:37:00.700,-1.82129,1.70294,-0.0102033,9.23648161531,395.431,6.05406
2018-08-13 09:37:00.800,-1.58458,1.83252,0.142592,9.13086879131,395.451,6.06076
2018-08-13 09:37:00.900,-1.71314,1.59376,-0.0461701,9.28845708164,395.361,6.07706
2018-08-13 09:37:01.000,-2.14576,1.91108,-0.185446,9.31863857949,395.377,6.07855
2018-08-13 09:37:01.100,-1.93557,1.89476,-0.102033,9.1576892245,395.389,6.06475
2018-08-13 09:37:01.200,-1.66518,1.92741,-0.033671,9.10572579232,395.379,6.0433
2018-08-13 09:37:01.300,-1.96822,1.62335,-0.0579039,9.20630450709,395.531,6.04569
2018-08-13 09:37:01.400,-1.66518,1.55805,-0.113767,9.12919255654,395.48,6.04152
2018-08-13 09:37:01.500,-1.91925,1.84782,-0.309416,8.94148575609,395.467,6.03103
2018-08-13 09:37:01.600,-1.66518,1.68661,-0.496647,9.02359979943,395.626,6.0178
2018-08-13 09:37:01.700,-1.7764,1.7009,-0.484658,9.07890782768,395.614,5.99945
2018-08-13 09:37:01.800,-1.69681,1.69987,-0.59613,9.04873914039,395.545,6.01122
2018-08-13 09:37:01.900,-1.66518,1.71824,-0.393083,9.2079809708,395.599,6.00003
2018-08-13 09:37:02.000,-1.80803,2.02332,-0.309671,9.05041513627,395.656,5.98568
2018-08-13 09:37:02.100,-1.76212,1.82844,-0.348954,8.80744769271,395.489,5.97384
2018-08-13 09:37:02.200,-1.85701,1.92741,-0.193863,8.94148575609,395.671,5.9541
2018-08-13 09:37:02.300,-2.1927,1.78048,-0.500984,9.04873914039,395.729,5.92193
2018-08-13 09:37:02.400,-1.4101,1.73355,-1.18716,9.26330706522,395.585,5.94451
2018-08-13 09:37:02.500,-1.21828,1.68457,-1.09074,9.4762792667,395.562,5.95581
2018-08-13 09:37:02.600,-1.12441,1.79783,-0.64434,9.3454679313,395.499,5.9708
2018-08-13 09:37:02.700,-1.44173,1.35194,-0.632096,9.10237347707,395.615,5.99555
2018-08-13 09:37:02.800,-1.40908,1.75089,-0.436703,9.26666033604,395.441,5.9885
2018-08-13 09:37:02.900,-1.45704,1.7662,-0.420887,8.91467559524,395.613,5.97633
2018-08-13 09:37:03.000,-1.40908,1.73559,-0.405072,8.96997294802,395.455,5.96891
2018-08-13 09:37:03.100,-1.31317,1.87945,-0.433131,8.83760347985,395.72,5.92003
2018-08-13 09:37:03.200,-1.18665,1.7815,-0.516544,9.32031537665,395.689,5.92328
2018-08-13 09:37:03.300,-1.07441,1.71926,-0.468588,9.02527572066,395.759,5.91288
2018-08-13 09:37:03.400,-1.08972,1.54478,-0.456854,9.20630450709,395.497,5.91053
2018-08-13 09:37:03.500,-1.12339,1.46316,-0.68796,9.07723174719,395.625,5.94003
2018-08-13 09:37:03.600,-1.23562,1.54478,-0.640259,9.29013378922,395.541,5.95492
2018-08-13 09:37:03.700,-1.15502,1.57539,-0.564499,9.04873914039,395.527,5.99427
2018-08-13 09:37:03.800,-1.37745,1.54376,-0.668573,9.02024797191,395.535,6.00126
2018-08-13 09:37:03.900,-1.31419,1.49581,-0.703775,9.23648161531,395.63,5.98251
2018-08-13 09:37:04.000,-1.50601,1.5907,-0.508381,8.91802679567,395.65,5.97339
2018-08-13 09:37:04.100,-1.37847,1.65498,-0.672144,8.99343406842,395.567,5.97251
2018-08-13 09:37:04.200,-1.31419,1.5907,-0.748159,9.02527572066,395.539,5.97322
2018-08-13 09:37:04.300,-1.37949,1.68559,-0.492311,8.8644099777,395.524,5.97105
2018-08-13 09:37:04.400,-1.5203,1.55601,-0.752241,9.12751632674,395.611,5.96269
2018-08-13 09:37:04.500,-1.52132,1.79579,-0.588477,8.99510990006,395.579,5.95763
2018-08-13 09:37:04.600,-1.45806,1.71824,-0.604037,8.96662143902,395.472,5.94916
2018-08-13 09:37:04.700,-1.3948,1.56009,-0.592303,9.15433660067,395.535,5.95169
2018-08-13 09:37:04.800,-1.59886,1.62233,-0.329057,9.04873914039,395.512,5.95735
2018-08-13 09:37:04.900,-1.4101,1.6407,-0.421143,8.94148575609,395.641,5.96646
2018-08-13 09:37:05.000,-1.47336,1.7009,-0.540777,9.02024797191,395.642,5.9564
2018-08-13 09:37:05.100,-1.56927,1.52744,-0.512462,8.99343406842,395.521,5.9502
2018-08-13 09:37:05.200,-1.68151,1.68865,-0.39691,8.93981008371,395.486,5.95288
2018-08-13 09:37:05.300,-1.6509,1.70294,-0.42905,8.94148575609,395.729,5.95459
2018-08-13 09:37:05.400,-1.53662,1.71722,-0.468588,8.94148575609,395.57,5.96255
2018-08-13 09:37:05.500,-1.63253,1.656,-0.269113,9.02359979943,395.623,5.97017
2018-08-13 09:37:05.600,-1.71314,1.44785,-0.185446,8.91635119296,395.544,5.97595
2018-08-13 09:37:05.700,-1.6009,1.59172,-0.18519,8.94483711578,395.683,5.96802
2018-08-13 09:37:05.800,-1.63253,1.49479,-0.201261,9.1560129101,395.774,5.93522
2018-08-13 09:37:05.900,-1.66518,1.74987,-0.0461701,8.75719163083,395.731,5.90551
2018-08-13 09:37:06.000,-1.68049,1.67029,-0.0737191,8.80744769271,395.666,5.87012
2018-08-13 09:37:06.100,-1.64886,1.68661,-0.101523,8.81079825609,395.629,5.8522
2018-08-13 09:37:06.200,-1.64988,1.68865,-0.0660666,8.75551650591,395.768,5.85576
2018-08-13 09:37:06.300,-1.63355,1.65702,-0.0298447,8.83592811604,395.511,5.83847
2018-08-13 09:37:06.400,-1.66416,1.52744,-0.0260185,9.04873914039,395.84,5.82734
2018-08-13 09:37:06.500,-1.74579,1.57846,0.0466802,8.83760347985,395.747,5.8203
2018-08-13 09:37:06.600,-1.5856,1.63968,-0.161468,9.07723174719,395.67,5.86451
2018-08-13 09:37:06.700,-1.58356,1.63866,-0.277786,8.83425275721,395.707,5.87396
2018-08-13 09:37:06.800,-1.48969,1.62335,-0.165549,8.78231910187,395.651,5.89489
2018-08-13 09:37:06.900,-1.75905,1.51111,-0.0420887,8.99510990006,395.697,5.89248
2018-08-13 09:37:07.000,-1.66416,1.68865,-0.117848,9.02192388318,395.767,5.90717
2018-08-13 09:37:07.100,-1.69579,1.75089,-0.0775453,8.62319736423,395.828,5.88727
2018-08-13 09:37:07.200,-1.76212,1.51213,-0.0341812,8.70191513627,395.69,5.85415
2018-08-13 09:37:07.300,-1.9519,1.81415,0.174222,8.8644099777,395.695,5.83405
2018-08-13 09:37:07.400,-1.88864,1.70294,0.186466,8.91635119296,395.508,5.88082
2018-08-13 09:37:07.500,-1.90292,1.65702,0.113767,8.78064390229,395.535,5.88624
2018-08-13 09:37:07.600,-1.91925,1.60907,0.109941,8.67344148153,395.76,5.88932
2018-08-13 09:37:07.700,-1.87027,1.62437,0.0502514,9.12751632674,395.849,5.87926
2018-08-13 09:37:07.800,-1.79171,1.72028,0.162233,8.73039022934,395.812,5.86101
2018-08-13 09:37:07.900,-1.71416,1.62539,0.202281,8.94316143345,395.587,5.86816
2018-08-13 09:37:08.000,-1.61825,1.76722,0.0502514,9.07890782768,395.541,5.87321
2018-08-13 09:37:08.100,-1.45806,1.8468,-0.0619852,9.2381581686,395.674,5.8743
2018-08-13 09:37:08.200,-1.53662,1.75089,-0.26095,9.3152850001,395.645,5.92252
2018-08-13 09:37:08.300,-1.55193,1.71824,-0.317069,8.96829719103,395.438,5.93523
2018-08-13 09:37:08.400,-1.53764,1.73559,-0.305335,9.1576892245,395.473,5.95598
2018-08-13 09:37:08.500,-1.40908,1.68661,-0.332884,8.89121774964,395.469,5.97382
2018-08-13 09:37:08.600,-1.77742,1.63968,-0.788207,8.99510990006,395.626,5.98469
2018-08-13 09:37:08.700,-2.04679,1.86211,-0.796115,9.28845708164,395.551,5.98548
2018-08-13 09:37:08.800,-1.83966,1.67029,-0.736425,9.44608934793,395.534,6.0
2018-08-13 09:37:08.900,-1.72742,1.78252,-0.492311,9.26498369814,395.554,6.03944
2018-08-13 09:37:09.000,-1.55295,1.47846,-0.811675,9.20630450709,395.498,6.07233
2018-08-13 09:37:09.100,-1.73049,1.56111,-0.587967,9.42428652054,395.296,6.08528
2018-08-13 09:37:09.200,-1.71212,1.62335,-0.377268,9.20965743948,395.407,6.1077
2018-08-13 09:37:09.300,-1.68049,1.75191,-0.35278,9.47795653169,395.199,6.1227
2018-08-13 09:37:09.400,-1.41112,1.7815,-0.484403,9.47795653169,395.312,6.12998
2018-08-13 09:37:09.500,-1.45908,1.78252,-0.528788,9.3454679313,395.44,6.12097
2018-08-13 09:37:09.600,-1.90394,1.82946,-0.444865,8.94316143345,395.524,6.11566
2018-08-13 09:37:09.700,-1.80701,1.89374,-0.484658,8.93813441631,395.491,6.0946
2018-08-13 09:37:09.800,-1.9672,1.78354,-0.528533,9.12416388209,395.702,5.99925
2018-08-13 09:37:09.900,-1.74477,1.97332,-0.493076,8.89121774964,395.731,5.96833
2018-08-13 09:37:10.000,-1.80701,2.00393,-0.484658,9.02192388318,395.744,5.94793
2018-08-13 09:37:10.100,-1.64886,2.18351,-0.556337,9.10237347707,395.748,5.91857
2018-08-13 09:37:10.200,-1.68151,2.10291,-0.5043,9.18115814869,395.646,5.92671
2018-08-13 09:37:10.300,-1.47336,2.0876,-0.484403,9.20965743948,395.67,5.91457
2018-08-13 09:37:10.400,-1.45602,2.04067,-0.619852,9.26833697892,395.523,5.94848
2018-08-13 09:37:10.500,-1.45908,2.0223,-0.532869,9.32199217879,395.412,6.0098
2018-08-13 09:37:10.600,-1.39378,1.98965,-0.437468,9.07890782768,395.523,6.03958
2018-08-13 09:37:10.700,-1.52234,2.06924,-0.548684,9.37062160575,395.476,6.03358
2018-08-13 09:37:10.800,-1.53662,2.05291,-0.636688,8.88786670847,395.521,6.02317
2018-08-13 09:37:10.900,-1.64886,2.007,-0.453028,9.10404963221,395.412,6.01186
2018-08-13 09:37:11.000,-1.77742,2.0223,-0.425224,9.2079809708,395.479,6.01085
2018-08-13 09:37:11.100,-1.6662,1.95904,-0.440529,8.94483711578,395.56,6.01083
2018-08-13 09:37:11.200,-1.49071,1.97537,-0.380584,9.07890782768,395.577,5.99331
2018-08-13 09:37:11.300,-1.40908,1.90904,-0.225494,9.12919255654,395.554,5.97853
2018-08-13 09:37:11.400,-1.7764,1.92639,-0.297427,8.88954222657,395.567,5.98494
2018-08-13 09:37:11.500,-1.69783,1.91006,-0.197434,9.04873914039,395.589,5.97202
2018-08-13 09:37:11.600,-1.59988,1.84782,-0.196924,9.26330706522,395.64,5.99311
2018-08-13 09:37:11.700,-1.57029,1.76722,-0.409409,9.23983472687,395.433,5.99266
2018-08-13 09:37:11.800,-1.25195,1.84476,-0.452773,9.26330706522,395.434,5.99575
2018-08-13 09:37:11.900,-1.66518,2.10189,-0.309161,9.29013378922,395.266,6.03772
2018-08-13 09:37:12.000,-1.63355,2.10291,-0.345128,9.12416388209,395.504,6.0458
2018-08-13 09:37:12.100,-1.42643,2.07128,-0.233656,8.96997294802,395.517,6.04769
2018-08-13 09:37:12.200,-1.55193,2.28044,-0.0454048,9.2381581686,395.481,6.04281
2018-08-13 09:37:12.300,-1.68049,2.58144,-0.169375,9.12919255654,395.451,6.04241
2018-08-13 09:37:12.400,-1.72844,2.71,-0.141061,9.37062160575,395.486,6.03949
2018-08-13 09:37:12.500,-1.66518,2.79163,-0.00969316,9.45279807941,395.623,6.0509
2018-08-13 09:37:12.600,-1.74579,2.77429,-0.15356,9.47963380166,395.246,6.12772
2018-08-13 09:37:12.700,-1.59988,2.54777,-0.27702,9.40080749323,395.203,6.17165
2018-08-13 09:37:12.800,-1.51928,2.29269,-0.32115,9.506470798,395.103,6.18336
2018-08-13 09:37:12.900,-1.45806,2.18045,-0.620618,9.18115814869,395.335,6.18001
2018-08-13 09:37:13.000,-1.18665,2.37432,-0.579804,9.29013378922,395.281,6.15228
2018-08-13 09:37:13.100,-0.993804,2.21412,-0.483893,9.3152850001,395.381,6.15412
2018-08-13 09:37:13.200,-1.26623,2.03863,-0.452518,9.23648161531,395.412,6.1153
2018-08-13 09:37:13.300,-1.50499,2.19882,-0.313242,9.42764074693,395.489,6.09433
2018-08-13 09:37:13.400,-1.53764,2.16515,-0.229065,9.31863857949,395.309,6.13726
2018-08-13 09:37:13.500,-1.42541,2.15188,-0.32115,9.36894465928,395.275,6.16295
2018-08-13 09:37:13.600,-1.53662,2.29575,-0.324721,9.3974534261,395.248,6.18527
2018-08-13 09:37:13.700,-1.40806,2.29371,-0.564754,8.91802679567,395.456,6.17109
2018-08-13 09:37:13.800,-1.34378,2.24677,-0.700459,9.07723174719,395.459,6.11163
2018-08-13 09:37:13.900,-1.21828,2.11617,-0.644085,9.1560129101,395.57,6.09316
2018-08-13 09:37:14.000,-1.29684,2.11617,-0.748159,9.28845708164,395.574,6.08393
2018-08-13 09:37:14.100,-1.20195,1.92537,-0.796115,8.99510990006,395.457,6.0938
2018-08-13 09:37:14.200,-1.42541,1.9723,-0.692041,9.10572579232,395.472,6.07018
2018-08-13 09:37:14.300,-1.42541,1.90904,-0.648167,8.91802679567,395.504,6.05761
2018-08-13 09:37:14.400,-1.36112,1.87741,-0.600211,9.07890782768,395.592,6.04714
2018-08-13 09:37:14.500,-1.48969,1.70294,-0.696377,9.07723174719,395.649,6.02575
2018-08-13 09:37:14.600,-1.37541,1.88047,-0.532104,9.02527572066,395.519,6.03178
2018-08-13 09:37:14.700,-1.37745,1.89476,-0.428795,9.13086879131,395.39,6.06805
2018-08-13 09:37:14.800,-1.47234,1.86109,-0.356862,9.12919255654,395.454,6.11057
2018-08-13 09:37:14.900,-1.50601,1.97537,-0.265032,9.29013378922,395.477,6.10897
2018-08-13 09:37:15.000,-1.455,2.16719,-0.0298447,9.32031537665,395.476,6.10119
2018-08-13 09:37:15.100,-1.48969,2.00598,-0.0135194,9.1576892245,395.427,6.07955
2018-08-13 09:37:15.200,-1.37643,2.05495,-0.0497412,9.10404963221,395.589,6.06759
2018-08-13 09:37:15.300,-1.44071,2.12025,-0.109686,8.94148575609,395.705,6.04272
2018-08-13 09:37:15.400,-1.56927,1.87741,0.0586692,8.88954222657,395.623,6.01848
2018-08-13 09:37:15.500,-1.79273,1.86211,0.0145397,8.91635119296,395.697,5.98652
2018-08-13 09:37:15.600,-1.79171,1.79885,0.00229575,9.07723174719,395.645,5.97742
2018-08-13 09:37:15.700,-1.64784,1.91415,0.015305,8.8979198917,395.699,5.95847
2018-08-13 09:37:15.800,-1.67947,1.83048,0.0420887,9.20965743948,395.571,5.95523
2018-08-13 09:37:15.900,-1.7611,1.7662,-0.0897893,8.91635119296,395.672,5.94186
2018-08-13 09:37:16.000,-1.76212,1.70498,-0.16963,9.10237347707,395.709,5.93533
2018-08-13 09:37:16.100,-1.80701,1.65294,-0.229575,8.91802679567,395.526,5.93996
2018-08-13 09:37:16.200,-1.60192,1.86007,-0.496647,8.78064390229,395.533,5.94866
2018-08-13 09:37:16.300,-1.58662,1.82844,-0.636178,8.86273453426,395.539,5.94678
2018-08-13 09:37:16.400,-1.42439,1.87843,-0.616536,9.31863857949,395.702,5.93816
2018-08-13 09:37:16.500,-1.45908,1.82946,-0.59613,9.34714480809,395.685,5.95455
2018-08-13 09:37:16.600,-1.64988,1.8468,-0.767801,9.20630450709,395.543,5.99531
2018-08-13 09:37:16.700,-1.42745,1.89374,-0.816267,9.26498369814,395.613,6.02811
2018-08-13 09:37:16.800,-1.48969,1.7815,-0.87162,9.45112088907,395.467,6.06243
2018-08-13 09:37:16.900,-1.61723,1.82946,-0.64434,9.2079809708,395.338,6.08531
