"x"
"1",-0.0892706705565729
"2",-0.0878058268066866
"3",-0.0797261437916745
"4",-0.0792276513367938
"5",-0.0735403094883509
"6",-0.073731601631664
"7",-0.0675451169137204
"8",-0.0667876342259319
"9",-0.0557366738157157
"10",-0.0542931990883631
"11",-0.0474619183128766
"12",-0.0401447961060626
"13",-0.026413889105072
"14",-0.0242695238724764
"15",-0.0216046375873589
"16",-0.0207385081683356
"17",-0.0168401058945733
"18",-0.017627495442639
"19",-0.0195980686557959
"20",-0.0140194987353652
"21",-0.0151838295359426
"22",-0.0178994084682813
"23",-0.0169773891922205
"24",-0.024592773852703
"25",-0.0216626160998885
"26",-0.020699330609034
"27",-0.0182348331115918
"28",-0.0111881704216898
"29",-0.0129238828696998
"30",-0.0154436075952731
"31",-0.0247821086451836
"32",-0.0217734888980772
"33",-0.0173006758157044
"34",-0.0128018553074298
"35",-0.0111484004660838
"36",-0.00882399556928704
"37",-0.0126446961926945
"38",-0.0173466292910121
"39",-0.0226773240458442
"40",-0.0165166543773694
"41",-0.0155693635908278
"42",-0.0163091476712225
"43",-0.0208762495046244
"44",-0.0148672699713757
"45",-0.010800019440353
"46",-0.0101914420137632
"47",-0.0151009642649456
"48",-0.0137189552501695
"49",-0.0133932994328347
"50",-0.0120364307833256
"51",-0.0110661494346687
"52",-0.0154810175960733
"53",-0.0216801264304536
"54",-0.0245539690686201
"55",-0.025352197265704
"56",-0.0171626373290223
"57",-0.00925108032214439
"58",-0.00420924682612167
"59",-0.0134413940429567
"60",-0.0250458007812426
"61",-0.0375921264648014
"62",-0.0355020202635501
"63",-0.0383108337401836
"64",-0.0287907073974338
"65",-0.0232155090332071
"66",-0.0216981658934969
"67",-0.0216050933836982
"68",-0.0300005313562792
"69",-0.037961769790968
"70",-0.0314472266817347
"71",-0.0291691671963008
"72",-0.0276030287852791
"73",-0.0255981555253015
"74",-0.0225307648216813
"75",-0.0231683327008909
"76",-0.023408341405343
"77",-0.0241983841815454
"78",-0.0251207247661682
"79",-0.0272058757781792
"80",-0.0282218304766957
"81",NA
"82",0.0737724140050204
"83",0.0712550848583646
"84",0.0649596013595897
"85",0.0642196241469719
"86",0.0649688699324997
"87",0.0641330920168457
"88",0.0618599615189055
"89",0.0682809753937477
"90",0.0740924622576813
"91",0.0686019642460565
"92",0.0625878605746379
"93",0.0638062580086398
"94",0.061885272205302
"95",0.0620327387130146
"96",0.0605027126165965
"97",0.0601603831421471
"98",0.058016398832649
"99",0.056295461510615
"100",0.0528663032870895
"101",0.0514531986353859
"102",0.0532587471874422
"103",0.0562557852997543
"104",0.0574426818010352
"105",0.0567470471518163
"106",0.052116303189564
"107",0.0506969288903178
"108",0.0538667167114681
"109",0.0436648793803442
"110",0.0364592433942335
"111",0.038267842787775
"112",0.0373392966873212
"113",0.0338865135281594
"114",0.0288488349314662
"115",0.029341306126355
"116",0.0206823059834278
"117",0.0188876048683255
"118",0.0215049796332778
"119",0.0206459860034442
"120",0.0235120181050092
"121",0.0208543044341809
"122",0.0251836991461687
"123",0.0240125851769335
"124",0.0206187666328219
"125",0.0171642396991842
"126",0.0139830730633435
"127",0.00779042644279571
"128",0.00267722500962009
"129",0.00304475217615163
"130",0.00470780901611079
"131",0.000409783919224083
"132",-0.00710540102676305
"133",-0.011014707976301
"134",-0.0143806872084156
